article_id	text	is_feuilleton	feuilleton_id
thi_000013_b	"phillips. engelen i domino. minatstimen nærmede sig allerede, tusende og atter tusende lys trodsede i neapels gader den indbrydende dunkelhed og kastede deres magiske glands paa den brogede vrimmel, som paa den tid søgte at forene sig paa en punkt. fra alle sider trængte masker sig til gaden toledo, hvor en menneskevrimmel, som selv den stærkeste phantasie neppe kan danne sig et begreb om, lydelig jublende, bølgede sig op og ned. mig var, saa fortæller baron r... kavalier ved det anske gesandskab, dette besynderlige skuespil ikke længere nyt, thi karnevalet havde allerede varet flere dage i sin fulde glands, jeg søgte derfor at unddrage mig fra den byrdefulde trængsel og gik, dreven af nysgierrighed, ind i det offentlige spillehuus, som brilliant oplyst allerede ved sit ydre udseende var tillokkende. men neppe havde jeg betraadt forsalen saa befandt jeg mig som i en feeverden, hvor alt var beregnet paa at sætte sandserne i bevægelse. øiet blev blændet af en fortryllende pragt, nogle mandoliners og guitarers ømme toner frydede øret og krydrede drikke af alle slags, udbredte deres behagelige vellugt. orienvedblev jeg, en duelig konstner, ville j vel kjære, mester male mig min elskede. - ja, hvis jeg var hvad jeg synes at være, ret gjerne, og nu beder jeg dig indstændig maaske. lad mig gaae."" det er skade, sagde jeg, min pige kan godt lide den vakkre tydske albert, angiolina ville vist gjerne lade sig male af ham. ubevægelig som en statue stod han der, da jeg havde nævnet dette navn, endelig udraabte han, ""meget besynderligt, og begyndte at tage min figur nøiere i øiesyn. troer du at kjende mig, ædle maskespurgde jeg. a det just ikke, var svaret, i mensig mig, jeg besværger dig, om du veed hvem jeg er, ja og nei, dog naar jeg udlægger din egen talle. - i hvorledes da. du sagde, du er ikke hvad du synes at være, du er altsaa ikke, den tydske maler albert, himmel og helvede raabte han, det er mere end tilfældigt maskeradespøg, hvem er de, herre?"" en ubekjendt ven, svarede jeg og ved blev med forhøiet, stemme: grev von hohenfels de staaer ved randen af en dyb afgrund! her opstod en lang pause, ingen lyd komover hans læber, men enhver bevægelse vidnede om den frygtelige storm, som rasede i hans jndre. under samtalen vare vi komne forbi hovedgadens menneskevrimmel og stode eensomme og tausved havbredden, indtil greven endelig afbrød, det dybe stille. med en tone som ingen penformaaer at skildre, raabte han, i det han styrtede til mine fødder. hal ogsaa dig kjender jeg. du er et væsen af en høiere art, sendt mig til redning, thi kun en engel, ingen dødelig i denne store stad, kan kjende mit navn."" fat dem herr greve, begyndte jeg, i det jeg løf tede ham op, jeg er intet overjordisk væsen, men kun en himmelsk aands reddende værktøi, som vaager over deres skridt. hvem er da, spurgte han, det velgjørende væsen, der endnu deeltagende nedskuer paa mig og saa pludselig holder mig tilbageved dette bølgedybs skummende rand, det er, svarede jeg, den reeneste kjerligheds aand, maderkjerlighedens genius. ordet: moder, virkede paa ham som en tryllelyd og bragte den forvildede igjen tilbage, til sine sandsers brug. han skjælte paa sig selv, forbandede sin skjæbne og bestormede mig sluttelig med en mængde spørgsmaale, som det ikke var mig muligt tilstrækkelig at besvare paa dette sted, jeg bad ham derfor, at følge mig og lovede endnu samme aften at meddele ham fyldestgiørende forklaring over det besynderlige i min pludselige fremstillelse. da alting stod i en saadan spænding holdt jeg det ikke for tjenligt foreløbigen at melde noget om scenen i spillehuuset og efterforske opningen af en gaade, som halv om halv opløst, dog endnu forekom mig meere mørk og uforklarlig jo mere jeg havde grund til at formode i den skjønne ubekjendte for hvilken min jnteresse nu tog en alvorligere retning, at finde den tilbedede angiola, desto ubegribeligere blev mig den art og maade hvorpaa vi stødte paa hinanden, og da jeg nu endelig ved nogle udladelser af min ledsager erfoer, at spillet kun havde en liden betydende andeel i hans vederværdigheder, blev jeg ganske forvildet deri og ønskede endnu ivrigere end den gjenkjendte maler, at faae en forklaring over disse indviklede tildragelser. aldrig saasnart vare vi komne hjem førend jeg strax overgav greven en skrivelse, som vor gesandt nyelig havde modtaget fra tydskland, samme indeholdt efter den sædvanlige jndledning af complimenter, omtrent følgende: det er dem vist ikke ubekjendt, at den ædle hohenfels, deres ungdoms ven og den ømmest blandt ægtefæller, ikke kom tilbage fra den blodige krig mod den franske republik. undstgelig stor, som den korte lykke var, jeg nød ved hans side, var ogsaa min smerte, dog der opblomstrede for mig, i min haabefulde søn albert, en fød trøst. herlig modnedes drengen til yngling og lagde for dagen de mest glimrende anlæg, forenede med en gjennemtrængende og dyb følelse, der ogsaa snart tog en afgjørende retning. han var endnu ikke sytten aar gammel, da hans malerier allerede opvakte flere kjenderes opmærksomhed og der behøvedes ingen særdeles opmuntring, for at bevæge ham til ganske at opofre sig til denne ædle konst, da jusdette stemte fuldkommen overeens med hans tilbøielighed. stille og flittig vedblev han at arbeide, studerede de gamle tydske konstnere, for hvilke hans lærere havde indgydet ham en besynderlig forkjerlighed, og drog endelig udenlands, for at skaffe sin siæl føde ved beskuelsen af raphaels himmelske malerier. under sit flereaarige ophold i rom erholdt jeg de glædeligste efterretninger om hans fremgang i konsten, hans breve aandede hiin glade munterhed som kun er præget af en indvortes salig tilfredshed, med et ord, han var vist fuldkommen lykkelig, indtil han for omtrent otte maaneder siden kom til neapel. længe havde han ikke opholdt sig, her, førend hans breve pludselig antoge en anden karakteer, mørk tungsind traade istæden for det forrige glade lune, snart bleve efterretningerne om ham sjældnere og udebleve endelig ganske, allerede begræd jeg den dyrebare som død, da afpresser min grændseløse kummer hans ungdoms ven en tilstaaelse: at min søn lever, at han elsker - elsker uden grændser med møie erhverver jeg mig de hemmelighedsfulde breve fra den fortroelige og seer deraf med dyb smerte, at min albert har tabt sig selv i en vild lidenskab, som truer ham med sikker undergang, hvis en klogleders beskjærmende haand ikke holder ham tilbage."	y	thi_domino_a
thi_000014	fjern fra alle, der for vare ham saa dyrebare, staaer han nu, en ubekjendt fremmed alene i det store neapel. jeg kjender ingen der, som jeg kan meddele mine bange bekymringer, hvis opsyn og varetægt jeg kunne anbefale ham til, derfor henvender jeg mig med mine indstændige bønner til dem o, gid de som ven, som skydsengel, staae ved siden af deres ungdoms legebroders sønog blive ham en anden fader, jeg føler fuldkommen vel hvad jeg forlanger, men hvad vover ikke en moder, naar det gjælder en søns lykke, som i enhver henseende fortjener hendes kjærlighed. for ikke ved conventionelle forhold at blive forstyrret i sin tilbøielighed, har han fortiet sin stand og reiser under det simple navn af maler, albert. den gienstand, der saaledes har indtaham, veed jeg ikke nærmere at betegne; brevene, indeholde kun sværmende skildringer af hans angiola s.... som efter nogle adspredte yttringer, maae være af en betydelig familie. denne omstændighed især foruroliger mig saa meget mere, da jeg veed hvormange farer den i de sydlige lande er udsat for, som indlader sig i saadanne forbindelser.	y	thi_domino_a
thi_000015	en dyb bevægelse bemægtigede sig greven ved gjemmenlæsningen af disse kjærlighedsfulde linier, han kunde ikke holde op, men traadte taus ud paa balconen. jeg ærede hans hjertes følelser og overlod ham, i det jeg aabnede et andet vindue, uforstyrret til sine betragtninger. det var en underfuld februari rat, rolig svømmede den fulde maane i det klare blaae, drog lange guldstriber hen af den sagte rullende flod og oversaaede den med glimrende ædelstene; enhver lille bølge kastede et gjenskiær tilbage af dens venskabelige lys. j. fuld klarhed prunkede det nære pausilip; omfløret af en let taage svømmede torrents kyster i det vide fjerne og længere hen reiste caprils himmelhøie klipper sig, som kjemper, i veiret, op af det dunstrige hav. fra vesuus røgstotter, glimtede tid til anden en dunkelrød flamme og gjennem denne store scenes høitidelige stille lod en fjærn tordens hule drøn. men den vaagnede ikke de slumrende, som havde leiret sig forgløse omkring den frygtelige afgrund. jngen levende skabnings lyd tonede henover fra det nærliggende porticii, hvis skinnende hvide huse kastede deres bævende billedtilbage i bølgerne. ved den bortdragende vinters kjølighed, aandede af og til fra vesten en mild foraarsluft, der omviftede sagte kinderne og lagde sig ømt til det bankende bryst, som om den kjærlighedsfuld og trøstende vilvære alle sorger og smerter over med sig et fjærnere land.	y	thi_domino_a
thi_000016	den evige, udbrød jeg sluttelig til greven, alle disse herligheders skaber, har paa en forunderlig maade ført os sammen. jeg var førderes ven, førend jeg blev en bekiendt af dem gjør de mig derfor i denne høitidelige midnatsstund til deres lidelsers fortrolige, jeg vil deele alt med dem og lindre og yde hjælp, hvor jeg kan. ædle mand, var svaret, deres venskab udbreder en straale af lys giennem min kummers nat, hvorledes skulle jeg ikke være villig til at udgyde dem i dens barm, som saa hjertelig tager deel i alt. (fortsættes.)	y	thi_domino_a
thi_000023	----- engelen i domino. (fortsat.) jndhyllede i varme mantler satte vi os ud i nattens frie og greven begyndte: fjern fra alle hverdags drifter, ene og allene beskjæftiget med min konst var jeg bleven fremmed for verden. jeg havde betragtet livet med sine fremstillinger, naturen, med dens tryllerige frembringelser, mere under phantasie billeder end i virkeligheden og naar jeg ogsaa engang kastede det forvænte blik skye omkring mig, saavar det i visse maade blot konst=øiet, som provende og forskende hvilede paa de sig frembydende, gjenstænder. saaledes havde jeg tilbragt en lykkelig men eensformig tilværelse, indtil jeg kom til neapel. det paradiis, som her i nattens slør laae udbredt, gjorde et dybt jndtryk paa mig, jeg følte for første gang, at naturens varme blomstrende liv er skjønnere endalle konstens døde billeder og mit hjerte blev greden af et brændende ønske, af en almægtig længsel efter noget, som jeg intet navn viste at give, og som jeg søgte forgiæves mellem ischias aurbærlunde og i torrentos orangeskove. dog forsømte jeg i denne tilstand ikke mine tidligere ungdoms beskjæftigelser, jeg ønskede sysselsættelse for penselen og fandt den ogsaa snart i mar----- schesen af cellemaras udmærkede billedsamling, hvem jeg var bleven anbefalet af en romersk konstner. her arbeidede jeg temmelig flittig, afcopierede mange fortræffelige smaaestykker af de gamle neapolitaneres talrige værker, og blev ved disse studier hyppigt beluret af marchesen som snart overvældede mig med byrdefulde høfligheds beviisninger. jeg kunde ikke for velanstændigheds skyld afslaae ham den bøn, at male hans datter, som inden kort tid, skulle givtes med en herre fra palermo. maleriet, lykkedes mig. faderen hos hvem det skulle indtage den fraværendes sted, følte en barnlig glæde over at see det fremstaae under penselen og kunde neppe oppebie den dag jeg havde lovet det skulle blive færdigt. endelig nærmede den længe forventede time sig. medens gjuseppa for sidste gang sad for mig; stod marchesen i glad utaalmodighed ved siden af mig, og gav agt paa ethvert af mine strøg. da jeg endelig lagde paletten af haanden, omarmede han mig taknemmelig og rev derpaa hastig fløidøren op, brudgommen, flere beslægtede og andre personer traade ind, dog jeg saae kun en blandt dem alle, saae hende atter og havde seet hende for en evighed. hendes billede havde gjennemtrængt mit inderste, liig en saliggjørende engel svævede det formig i mine drømme, og stod naar jeg vaagnede. med almægtigt tryllerie ved min side. man skjænkede mit arbeide bifald, man overvædede mig med de mest smigrende ord; men jeg hørte kun lidet, og hørte endnu mindre deraf, da ved hendes side ogsaa hun traaede hen til mig og ledsagede gjuseppas venskabelige tak med en kort lovtale. alt hvad der foregik med mig, hvilke følelser, hvilke tanker der gjennemstrømmede mit indre, er ikke bleven mig vitterligt, jeg ved kun at marchesen havde foranstaltet et prægtigt aftensmaatid, at en æresplads mellem de to veninder var bleven mig til deel, og at den luneste og skjønneste af alle sommernætter var brudt frem, da selskabet skiltes ad. uden at føle nogen lyst til hvile, ilede jeg med bevingede fjed ud i det frie. mine følelser førte mig til mit yndlingsted, til pausilips yndige høi, hvor engang laurbær beskyggede virgils gravsted. her sad jeg eensom paa det svulmende græs, og skuede hen over palmerne og de blomstrende granattræer ud i det vide verdenshav; men anderledes forekom mig nu egnen, den opvakte ikke længere nogen ubekjendt længsel i min barm. nu forstod jeg havet, bjergene, øerne og den fjerne aftenhimmels glimrende randpaa hvilken hist og her endnu en rose laae strød. hensunken i beskuelsen heraf, overfaldt mig en blid slummer; føde billeder dæmrede dunklere og dunklere for min siel, indtil endelig bevidstheden forsvandt og den skjønneste af alle drømme omsvævede min slummer: jeg saae en morgenstierne svømme under mig paa de skvulpende bølger, og stjernen, var besaaet med blomster og blomsterne kastede en glands fra sig, som farvede lyspuncter, gjennem nattens dunkelhed. forunderlige farveblandinger svævede mig forbi, klarere og klarere blev immer overgangen til det fine ste skyggespil for det skjærpede øie, indtil jeg endelig kunde skjelne blomster=atommerne fra hinanden, hvilke, som en armosphære svømmede om lyskuglen. tid efter anden geraadede den magiske taage i en sagte bevægelse; den farvede luft sammenflød i bestemte, former, og lagde sig endelig, som et svømmende slør om en engleskikkelse, der hævede sig langsom op fra dybet. skikkelsen svævede mig forbi, sagte og blid, som en mild foraarsvind, der aander gjennem blomsterlunden. derpaa blev jeg paa engang hensat i en rummelig billedsal, hvis vægge prunkede med de herligste kunstarbeider. paa den eene side udbredte sig langt borte et luftigt forhæng, paa hvilken brogede gestalter gyngede sig i letafvexling op og ned. det var mine phantaster, som forvandlede til vidtomfattende luftsyner, liig skyggerne i en tryllelygte, dandsede forbi øiet. længe betragtede jeg denne underfulde leeg; og da jeg endelig vendte mine blikke mod de meere uforanderlige billeder, saae jeg i en følgeagtig fremstilling, mit heele tidligere liv med sine sorger og glæder, med alle sine forhaabninger og drømme. jeg saae mine barndoms lege, gjenkjendte mine brogede korthuse, og mine schillerske luftkasteller og følte mig saa lykkelig, saa glad; indtil et grusomt skrækkebillede tilbagekaldte hos mig erindringen om den første falske tone, som skurrende lød gjennem min unge siel: midt i et feltslags tummel, laae min fader, søndertraadt af flyvende heste, han loe og var delig hvid og rød, men det var blodfarve og liig-bleghed. gjennemtrængt af dyb sorg, stod min moder tæt ved ham, og jeg ved hendes side, ville aftørre hendes taarer; men græd selv. jeg stod hensunken i smertelige erindringer, da nærmede luftskikkelsen sig billederne, aandede paa dem og pludselig sammensmeltede farverne til en uregelmæssig form. efter at den sidste fortids=scene var forsvunden, vendte synet sig mod mig, og sagde med en himmelsk blid stemme til mig: nu har jeg udslettet fortidens billeder af din siel, nu fremstiller jeg mig for din phantasie, og dunkelt lader dig ahne den skjulte fremtid. almægtig virkede lyden af hans stemme paa mig enhver erindring var forsvunden, al frie virkekraft standset, mit heele væsen henrevet af en uendelig kjerligheds følelse. fuld af navnløs længsel, fulgte jeg denne hulde engel, vilde holde, vilde omfavne hende, vilde gandske tabe mig i denne eneste omarmelse; men jeg griber - faaer kun en luftig taage, og styrter i et bundløst hav, som forhænget havde, skjult. dybt under vandene, sad paa knækkede lilier dødens blege engel; den nærmede sig og bøiede den udgaaende fakkel ned, som om den ville kysse mig; men det yndige tryllebillede svævede pludselig hen forbi den, modtog hans kys og bragte ham hid til mig. da blev dødens engel, berørt af den himmelske aande, til en kjerligheds engel; selv var jeg saa salig; saa let som et vindpust, omsvævede jeg fuld af ubeskrivelig fryd, liig en smigrende zephyr, den hulde gestalt. vi svømmede gjennem vand og luft, gjennemfløi den fjerne æther, og kom endelig til en blomsterverden, hvor jeg gjenkjendte morgenstjernen.	y	thi_domino_b
thi_000024	"her er mit hjem,"" sagde det indtagende væsen; her tør du elske og omfavne mig; du vil gjennem æoner vandre ved min side, indtil vi eengang forenede fare over til den evige soels lyse, klare kilde. j samme øjeblik sank blomsterluftens dække, og for mig svævede, som en forklaret engel - angjola, og jeg vaagnede."	y	thi_domino_b
thi_000025	med denne sværmende begeistring, vedblev greven hele timer i et blomsterrigt sprog at fortælle, for hans siel svævede endnu de formerog farver med hvilke han havde afskildret sit livog sin kjerlighed, for sin fraværende ven. umuligt vilde det være paa hans maade at afmal - alle de efterfølgende smaae hændelser, alle de skildringer af de ømmeste stillinger og øieblikke fulde af den saligste glæde, derfor maae jeg ved et let udkast fortsætte historiens traad. greven saae den elskede ofte i marchesens, gjestfri huus. j begyndelsen nærmede han sig hende med en skye tilbageholdenhed, dog da hunkom ham uformærket i møde, hævede sig hans mod og opflammede i hans jnderste en uendelig lykkes første straale af haab. gjuseppa var ham en hengiven veninde og tillige hans elskedes mest intime fortrolige, snart kom derfor det øieblik, som med ord, omarmelse og kys beseglede den første kierligheds hellige pagt. under smerter og taarer drog endelig gjuseppina bortpaa klipperen capris høieste top stode de elskende ved siden af den trøstesløse marchese og saae den bevingede seiler forsvinde i det vide fjerne, som bortførte den dyrebare til et nyt ubekjendthjem. venindens giftermaal var en mærkværdig tidspunkt i grevens historie. jndtil da havde han blot beruset sig i øieblikkets salige nydelse; men paa den festlige formælingsdag, fløi den første tanke gjennem hans siel, om en varig besiddelse af den elskede gienstand. ved siden af en bortreisende veninde og den tilbageblivende elskede, gav den natlige fart til øen, de engang fattede jdeer, nye næring, spændte følelsen paa det høieste; men fremstillede ogsaa muligheden om et hidtil endnu aldrig ahnet tabfor den ophidsede phantasie. den smertefulde afskeed opfyldte de elskende med sørgmodige tanker. om adskillelse, som nu fandt saa meget mere næring, da de nu ikke længere kunde saa ubehindret see og tale med hinanden. j begyndelsen, søgte de at holde sig skadesløse ved skriftlig at meddele hinanden deres følelser, dog de døde bogstaver kunde ikke længe tilfredsstille deres længsel, man holdt hemmelige sammenkomster; men den ublandede lykke, hiin forsvundne dages skjønnesalige fred var borte. med øiet hæftet paa fremtiden blandede sig forgmodige ahnelser i øieblikkets fryd, som ogsaa for snart gik i opfyldelse. den unge prinds gravino af en gammel apulisk fyrste=stamme var kommen til hovedstaden for at nyde det nære karnevals forlystelser. de hjerteligste forsikkringer, de helligste eder omevig kjerlighed af den elskede mund, formaaede ikke at dæmpe den engang antændte lue. tan ken om et muligt, maaske meget nær forliisvar fremtraadt med alle sine skrækkebilleder for den martredes siel, havde berøvet ham hans sinds-roe og fred og lammet alle sjelekræfter. den kjerlighedsfulde angiola gjorde alt hvad der paa nogen maade kunde berolige ham, hun følte den elskedes lidelser meere end hendes egne dog var hun stærk nok til at kunne skjule den dobbelte smerte der nagede hendes jnderste for en hvert fremmed øie. med den fineste qvindelige følelse, forbandt hun en næsten mandig styrke og hiin kjække bestemhed, som man saa ofte finder hos et varmere klimats=fruentimmer. snart veeg prindsen ikke meere fra hendes side, faderen lod betydende vink falde, men hun vedblev at være fattet og meddeelte hendes elskede disse førgelige efterretninger, tilligemed hendes faste beslutning før at vove det yderste end bryde hendes eeder. man kan let forestille sig hvilket jndtryalt dette maatte gjøre paa greven og i hvilken forvirring han befandt sig da endelig karnevaler tog sin begyndelse. hvor havde ikke begge for saa maaneder siden glædet sig ved denne muntre, fest. under let maskespøg ville de nærme sig hinanden og omringet af den larmende mængde tilhviske hinanden søde kjerlighedsfulde ord. hvortillokkende vare ikke disse drømme, men hvorganske anderledes viste virkeligheden sig ikke. angiola havde aftvungen greven et bestemt løfte at han ville skye ensomhed og styrte sig i den støiende vimmel; men det muntre liv adspredte ham ikke, det stod i en alt for stødende, contrast med hans tilstand. trykkende var menneske, vrimmelen for ham byrdefuld, ja næsten utaalelig bleve ham undertiden de smaae drillerier, som maskefriheden tilstod enhver forbigaaende. midt imellem saamange tusende, som under brogede klædebon vare glade og lykkelige, stod han allene med sit blødende hjertesaar, hvori han følte skjærende dolke, naar han saae den elskede ved prindsens side. alle disse tilstødede tilfælde maatte virke stærk paa greven, der ved sin egne maade at danne sig paa, nu stod som en lærling i verden. stille munter og frie for alle lidenskaber var han bleven til mand. konsten havde opvakt og forfinet hans følelser, det jndtryk som den paradisiske naturgjorde paa ham, havde hævet disse til det høieste. da den første kierligheds himmelske aasyn smillede ham imøde. paa denne maade nød han dens glæder med største inderlighed, men dens sorgermaatte ogsaa angribe ham hæftig og gjennem trænge og ryste hans inderste siel. under trykkende qvaler, saa fortæller greven vare de festlige dage henrundne, ingen glædesstraale blinkede mig imøde gjennem det dybe mørke, selv angiolinas kjerlighedsfulde trøst formaaede ikke meere at forjage min kummer; men jeg ventede dog bestandig med utaalmodighed paa den time, hvori jeg skulle blive saa lykkelig at see hende; ogsaa for i dag var det attraaede øjeblik endelig kommen. jeg iler hen til den elskede og finder hende, som ellers altid stedse var fattet bleeg, ude af fatning, forstyrret og svømmende taarer. ude af mig selv styrter jeg ned for hendes fødder, besværger hende at tale og erfarer nu at hendes fader har bedet hende om i morgen ved middagstider at være ene, da han havde noget vigtigt at betroe hende. jeg ahnede kun alt for vel jndholden deraf, blodet standsede i mine aarer ved tanken derom. da omslyngede mig hendes armee ømmere og inderligere end nogensinde før og med fast stemme sagde hun: alt kan jeg, alt vil jeg gjøre for dig elskede, alt - ogsaa døe! et langt heedt kys beseglede endnu den frygtelige døds-eed, da meldte pludselig den troe i dørvogterske, faderen, som havde hørt tale om angiolinas upasselighed. ude af mig selv styrtede jeg bort, kysset brændte, liig det som engang dødens engel vil sende mig, min hele bevidsthed var forsvunden og hiin drøm svævede i sin fulde klarhed for min siel. jeg foler atter den qvægende kjøling der vifter mig imøde fra bølgerne, og iler for at styrte mig i deres favn, da lød pludselig navnet albert, jeg faaer noget af min eftertanke tilbage, med forvirring studser jeg ved at høre den elskede nævne, navnet hohenfels fængsler mine trinved breden af det bølgende, skummende hav, og det søde ord moder, bringer mig endelig tilbage til den truende, skrækkende virkelighed. jeg gjorde alt for at opmuntre den trøstesløse, ven, søgte at oplive hans haab og bad ham efterat han var kommen sig lidt efter sin angribende fortælling, om at meddele mig nogle nødvendige oplysninger. har de, spurgde jeg, opdaget deres sande stand for deres elskede? nei, gav han til svar, jeg fandt den tanke mere behagelig, uden hensyn til alle udvortes forhold kun at vorde elsket som menneske. efter tingenes nærværende gang, føiede han til, havde desuden den tomme tittel ikke gavnet mig noget. elsker den gamle greve, spurgde jeg videre, sin datter, sikkert var svaret, han er en om fader, en ædel, men ærgjerrig mand, som den stolte kummer trykker, at maatte see sin ældgamle slægt uddøe. de besøger ofte spillehuset, vedblev jeg. meden forundret mine saae greven paa mig og svarede derpaa; for at blive frie for nogle paatrængende maskers byrdefulde spøg, flygtede jeg engang derhen, men snart blev det mig det kjæreste opholdsted, da mit givne ord nu engang holdt mig fængslet til mennesker. der laae noget beroligende for mig i den tanke, at jeg idet mindste ikke der var den eneste lidende, omendskjøndt de andres lidelser vare af en anden slags. af kjedsommelighed tog jeg mig ogsaa snart et kort, men tabte flere gange saa anseelig at min desuden ikke store kasse snart var forsvunden. j denne forlegenhed, vilde jeg henvende mig til marchesen, men angiola, som bestandig spurgte med kjerlighedsfuld deeltagelse, om alt hvad der angik mig, havde neppe hørt mit uheld, førend hun tog hendes lille skat frem, og paanødte mig den saalænge, indtil jeg modtog den som et laan, derpaa bad hun mig indstændig paa nye at forsøge, min lykke, hun synes nemlig, at de mange slags adspredelser ikke havde virket saa ugunstig paa min humeur. af disse grunde, sagde grevenvidere: blev mit ophold hyppigere i hiint mig ellers forhadte sted, men hvorledes er de blevensaa nøie underrettet om alt, hvad der angaaer mig? hvor var det muligt, at - holdt inde, afbrød jeg den spørgende, vi ere os endnu gjensidig mange forklaringer skyldige. men hist begynder morgenen allerede at dæmre og de trænger meget til rolighed. bliv de hos mig og nyden vederqvægende slummer, jeg vil imidlertid virke for dem, thi deres affairer udfordrer en kjæk beslutning og en rask handlemaade. taknemmelig antog greven mit tilbud og lagde villig sin skjæbne i mine hænder. reppe var gesandten staaen op, saa ilede jeg til ham, forefter en kort fortælling om det forefaldne, at forelægge ham mine planer, han billigede dem fuldkommen og gav mig mange nødvendige oplysninger om de nærmer omstændigheder, familien hohenfels betræffende, og rask skred jeg derpaa til værket. saa tidlig, som nogenlunde anstændigheden, tillod det, lod jeg mig som ubekjendt melde hos grev scalabrini og blev ikke lidet overrasket, da jeg i hans store, ædle gestalt strax gjenkjendte den fremmede, hvis slæbende domino, havde igaar paa en saa ubehagelig maade berøvet mig min skjønne ledsagerinde. men dagelsesskib fury, lieutenant hume johnstonesom ville have gjort den forestaaende reise med.	y	thi_domino_b
thi_000026	j følge efterretninger fra corfica, er der i mindre end to maaneder indtil midten af marts, fem ten mord bleven begaaede og man har hidentil kungreben en af gierningsmændene.	n	
thi_000027	for næsten et aar siden er der opsat et stilladeved dronning annas statue ved st. pauls kirken i london for at istandsætte hs. majestætsdyrebare næse. men stilladsen er endnu in statugud og næsen ogsaa.	n	
thi_000028	den bekjendte fanatiske folke=prædikant hans nielsen houge er død paa gaarden bredtvedi nærheden af christiania.	n	
thi_000034	avertissement. paa apotheket i thisted, ere til de billigste priser, at bekomme fölgende varesorter : fiin blaae caffe, middel ditto, haisan, haisan-tschin og congo thee, caroline riis, riismeel, sagogryn, malaga rosiner, franske svedsker, raffinade melis, candis (lys), havannah og raffineret puddersukker. sojacapers, cary, provence olie, syltet ingefær, muscatel-rosiner, krakmandler, söde og bittre ditto, cathrineblommer og figener. de fleste slags vine, saavel desert, som bordvine, punsch-extract, conjac, gammel rom, og fransk pomerantz. eau de cologne, andre lugtende vande og fiin pariser pomade. hvide voxlys saavel taffel som alterlys, endvidere haves gigttaft, kirkebröd, bomuld og farvevare.	n	
